image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\real\2324.jpg,real,MEHR NEWS AGENCY Hamed Malekpour,a woman in a headscar sits at a table,32,37,-0.055663768,
E:\Project\Fake News Detection\images\real\233.jpg,real,,a man in a suit and tie speaking into a microphone,0,50,,
E:\Project\Fake News Detection\images\real\2331.jpg,real,EN Al,a crowd of people watching fireworks,5,36,-0.033051193,
E:\Project\Fake News Detection\images\real\2332.jpg,real,,a man with a beard and glasses,0,30,,
E:\Project\Fake News Detection\images\real\2333.jpg,real,C,the logo for the canadian olympic games,1,39,0.12459325,
E:\Project\Fake News Detection\images\real\2344.jpg,real,JRC DtrST 6fZ ~lecT1GT[ SfJ F14fauaJ,the statue of the indian army in front of the indian army headquarters,36,70,0.042022035,
E:\Project\Fake News Detection\images\real\2347.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\2350.jpg,real,,a group of men standing around a table,0,38,,
E:\Project\Fake News Detection\images\real\2365.jpg,real,,two men shaking hands in front of flags,0,39,,
E:\Project\Fake News Detection\images\real\2366.jpg,real,fVfe wkqia crt,a soccer game on a tv screen,14,28,0.17342934,
E:\Project\Fake News Detection\images\real\2367.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\2369.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\2374.jpg,real,Dulch-Jangla Bank PLAYLROF IKousaMD FIvL Hurdaed Collars GED,a man holding a sign in front of a green field,60,46,0.01473009,
E:\Project\Fake News Detection\images\real\238.jpg,real,bla f44iawlla14l,a man in a suit and tie standing next to a logo,16,47,0.074203238,
E:\Project\Fake News Detection\images\real\2393.jpg,real,,kim jong kim jong and kim jong kim jong at the red carpet,0,57,,
E:\Project\Fake News Detection\images\real\240.jpeg,real,,a group of people sitting around a table,0,40,,
E:\Project\Fake News Detection\images\real\2402.jpg,real,,a crowd of women holding signs and flags,0,40,,
E:\Project\Fake News Detection\images\real\2408.jpg,real,DasF Aee JSUM; HQ 33 INF DIV,"army chief, general, general, general, general, general, general, general, general, general, general, general, general, general",28,127,0.023245797,
E:\Project\Fake News Detection\images\real\2411.jpg,real,Fi Arul stondad_,a group of people standing outside of a building,16,48,0.091849178,
E:\Project\Fake News Detection\images\real\2415.jpg,real,Halana Agreement Signing Cereme,the team at the signing ceremony,31,32,0.355296314,
E:\Project\Fake News Detection\images\real\2416.jpg,real,,the supreme court in new delhi,0,30,,
E:\Project\Fake News Detection\images\real\2417.jpg,real,( AtTiic7 f1xp1 Yaailot3T 74+14,bangladesh bank logo,31,20,0.036439806,
E:\Project\Fake News Detection\images\real\2426.jpg,real,,a group of people standing around a table,0,41,,
E:\Project\Fake News Detection\images\real\243.jpeg,real,"Meeatara"" Ea DaOet Oa4n Saeee T = 4731 Att 3964:",a man in a suit and tie is looking at the camera,48,48,0.034304962,
E:\Project\Fake News Detection\images\real\2448.jpg,real,86 335,a group of people standing around a luggage,6,43,0.053816922,
E:\Project\Fake News Detection\images\real\2449.jpg,real,"Workshop on Basics of Assessment & Crisis Management Date: May 2026 Venue: Orchid Meeting Room, Health Sector: DAM Organized b Drug Treat habili",two women sitting at a table with laptops,144,41,0.00742453,
E:\Project\Fake News Detection\images\real\2463.jpg,real,We aata <oli suqim Hinistry of Heallh and Eanl,a group of people sitting around a table,46,40,0.158014342,
E:\Project\Fake News Detection\images\real\2464.jpg,real,,a man in a canoe in the jungle,0,30,,
E:\Project\Fake News Detection\images\real\247.jpg,real,Lui {Jeij iier'Ul 4tj4 1,a group of men standing around a table,24,38,0.085729852,
E:\Project\Fake News Detection\images\real\2476.jpg,real,,a group of men standing around a microphone,0,43,,
E:\Project\Fake News Detection\images\real\2479.jpg,real,,a man in a suit holding a silver trophy,0,39,,
E:\Project\Fake News Detection\images\real\2486.jpg,real,<Rs1 35@4IN THE DAILY INQILaB,a person writing on a book with a pen,29,37,-0.007903982,
E:\Project\Fake News Detection\images\real\2487.jpg,real,<Rs1 35@4IN THE DAILY INQILaB,a person writing on a book with a pen,29,37,-0.007903982,
E:\Project\Fake News Detection\images\real\2490.jpg,real,<Rs1 35@4IN THE DAILY INQILaB,a person writing on a book with a pen,29,37,-0.007903982,
E:\Project\Fake News Detection\images\real\2495.jpg,real,,a painting of a man with glasses and a white hat,0,48,,
E:\Project\Fake News Detection\images\real\2497.jpg,real,,a person ' s feet and toes,0,26,,
E:\Project\Fake News Detection\images\real\2498.jpg,real,851416 Aly 9o@0,a group of men standing next to each other men,15,46,0.033652984,
E:\Project\Fake News Detection\images\real\25.jpg,real,Gtv,apple tv and apple tv,3,21,0.110704876,
E:\Project\Fake News Detection\images\real\2500.jpg,real,"Banaladesh Excellence uRd MGnoce Salchy ""ionooe Fonten Mcan ALU VntotoJu Eaa 7kd Frrua U= Me Ee Scenan 3o  Vuit Aiua ""Suall S4t2n3 Rza,Qatin Ktrn Hissan ""Mcatiad QEJ,t Ovztzn 0523 Wt ~Snth7, U2ub (Occupational Safety Board of Bangladesh 1 (OSBPL Hm",a group of people sitting at a table,248,36,0.062713444,
E:\Project\Fake News Detection\images\real\2509.jpg,real,Natfwn4 Dctnmot,the building is white and has a sign on it,15,42,0.029784063,
E:\Project\Fake News Detection\images\real\2526.jpg,real,FTaians 5icms ciie Isfaa 408kstamien13 T#rt Tarfira (51,person addressing the event,55,27,0.068236597,
E:\Project\Fake News Detection\images\real\253.jpg,real,,a man standing at a podium in front of a crowd,0,46,,
E:\Project\Fake News Detection\images\real\2531.jpg,real,,person and person are the new face of the police,0,48,,
E:\Project\Fake News Detection\images\real\2533.jpg,real,,a small plant with white flowers in the middle of a garden,0,58,,
E:\Project\Fake News Detection\images\real\2538.jpg,real,,a group of people standing around a table,0,41,,
E:\Project\Fake News Detection\images\real\2540.jpg,real,,a group of men sitting in a row,0,31,,
E:\Project\Fake News Detection\images\real\2558.jpg,real,,a woman in a pink scarf and head scarf,0,38,,
E:\Project\Fake News Detection\images\real\2563.jpg,real,,a man in a suit and tie is sitting down,0,39,,
E:\Project\Fake News Detection\images\real\2580.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\2581.jpg,real,OHMg,a group of people walking down a street,4,39,0.045622751,
E:\Project\Fake News Detection\images\real\2585.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\2587.jpg,real,fVfe wkqia crt,a soccer game on a tv screen,14,28,0.17342934,
E:\Project\Fake News Detection\images\real\2588.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\26.jpeg,real,,a group of men standing in front of a door,0,42,,
E:\Project\Fake News Detection\images\real\2609.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\2611.jpg,real,6 M,a woman with a rash on her back,3,31,0.012264602,
E:\Project\Fake News Detection\images\real\2618.jpg,real,"6662,5.",a man sleeping on a bed in front of a building,7,46,0.019896168,
E:\Project\Fake News Detection\images\real\2619.jpg,real,"3710 aia DAY WNOILiR 43015167 ""48 & Ifa 96 8lf7 TTrT 8 TT 90-4*40 *",bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,67,104,-0.025298461,
E:\Project\Fake News Detection\images\real\2635.jpg,real,,a woman sitting at a desk with a microphone,0,43,,
E:\Project\Fake News Detection\images\real\2639.jpg,real,,a man in military uniform speaking at a podium,0,46,,
E:\Project\Fake News Detection\images\real\264.jpg,real,,a body of water surrounded by trees,0,35,,
E:\Project\Fake News Detection\images\real\2641.jpg,real,IO Aaaea '4101010 ([(iiloio I(Joioo1oio Owz01010c ChatGPT V1110101 41101 M12aJ-Da A21321,the logo for the crypt company,88,30,0.12711969,
E:\Project\Fake News Detection\images\real\2648.jpg,real,Mdad-DDa S A21321 Social Media,a person holding a phone with the app icon on it,30,48,0.139459461,
E:\Project\Fake News Detection\images\real\2653.jpg,real,calls WhatsApP Status chats Pandy Chandna ! Mli do Rabul Iloqistice IhatsADv Mbad-DDa <U A21321,a person holding a phone with the whatsap logo on it,95,52,0.347097218,
E:\Project\Fake News Detection\images\real\2654.jpg,real,Mdad-DDa SU A211321 Gmail Anin,a person holding a phone with the google logo on it,30,51,0.214668512,
E:\Project\Fake News Detection\images\real\2659.jpg,real,M2ad-DDa 3U A21321,"the cover of the book, the world of the internet",18,48,-0.009087011,
E:\Project\Fake News Detection\images\real\2676.jpg,real,Goocke M12aJ-Da <2 A21321,google logo with the google logo in the background,25,50,0.119495146,
E:\Project\Fake News Detection\images\real\2678.jpg,real,M12aJ-Da <2 A211321,a person dressed as a joker holding up a cell,19,45,0.051207688,
E:\Project\Fake News Detection\images\real\2681.jpg,real,G Google Translate Md3J-DDa <E 221321,google translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate,37,206,0.332593739,
E:\Project\Fake News Detection\images\real\2694.jpg,real,0 50 C 40 OF 30 120 20 10 90 Oo 10- 80 70 6 9bad-Da <U A21321,a thermometer with the sun shining behind it,61,44,0.157666713,
E:\Project\Fake News Detection\images\real\2700.jpg,real,"ID 0ll G9 Anata#. Arr1a30fxata 48f4 F1+4T4u aq92640J snf F3T744, fama ST9GE3 JotTTFa ufof?y aa Me 0117d 9f9 Hadra gfra:. stirg Xaor 4 ea3 $ XiG? (Rz9TRI, {9901eAjr4k55T4orJ 8T1J RIOTa 48f9 Hirdla 96o43. 4f6ys faata' #3TU srgupd ake157  Mnd 49196 ((G1e @faa 314TT a84 XGt9fo , .161t5] 98d gar 13  AiT3 484 senc 64rsl - Tr M2aJ-Da <U A21321",a man standing in front of a screen with a microphone,338,53,0.005464993,
E:\Project\Fake News Detection\images\real\2701.jpg,real,NABON NDEJAAGO TLGAL JPIBA M M12aJ-Da <2 A211321,a woman in a white sari and a woman in a green sari,48,51,0.108576372,
E:\Project\Fake News Detection\images\real\2706.jpg,real,Dra CTT q73 Glg Tico5 * Midd-DDa S2 A211321,a woman carrying shopping bags in a mall,43,40,0.035141498,
E:\Project\Fake News Detection\images\real\2714.jpg,real,M12aJ-Da A211321 Ihl Bant,a large crowd of people walking around a fountain,25,49,0.023611827,
E:\Project\Fake News Detection\images\real\2717.jpg,real,4ii [rl 5ifanoa DIRECT ORATE OF PRIMARY EDUCATION 676. 9 Dadptnolbd M2aJ-DDa 32 A21321,the entrance to the directorate of primary education,86,52,0.610025167,
E:\Project\Fake News Detection\images\real\2726.jpg,real,M2aJ-DDa 32 A21321,a silhouette of a person with a red background,18,46,0.043011576,
E:\Project\Fake News Detection\images\real\273.jpg,real,,a man with long hair and beard wearing a blue shirt,0,51,,
E:\Project\Fake News Detection\images\real\2738.jpg,real,M2aJ-DDa 32 A211321 3 Bluetost On,a finger pressing a button on a computer,33,40,0.067494497,
E:\Project\Fake News Detection\images\real\2742.jpg,real,Szy Ryeligy seter 3azt Mdad-DDa S A211321 JFTSTS,the entrance to the university of engineering in ahmedabad,48,58,0.09945745,
E:\Project\Fake News Detection\images\real\2754.jpg,real,M2ad-DDa <U A21321,police officers in the office,18,29,-0.006661604,
E:\Project\Fake News Detection\images\real\2759.jpg,real,"f516 Ft-) Z 3 DHAKA 9 6"".) GTS M12aJ-Da <2 A21321",the logo of bangladesh ' s national bank,49,40,0.286619395,
E:\Project\Fake News Detection\images\real\2760.jpg,real,Mba3-DDa <E A21321,a red and white photo with the words ins ins ins ins ins ins ins ins ins ins ins ins ins,18,88,0.01103007,
E:\Project\Fake News Detection\images\real\2762.jpg,real,UPLOAD SPEED DOWNLOAD SPEED 2Om  IOm BOm: SOm 10.58 2m 40m S0m 32.75 M12aJ-Da <2 A21321,a man holding a tablet with a speed indicator,87,45,0.252388179,
E:\Project\Fake News Detection\images\real\2763.jpg,real,alft< ft wi?iez Mdad-DDa S A211321 Gia iaptwo 1,the logo of the school,47,22,0.140218586,
E:\Project\Fake News Detection\images\real\2776.jpg,real,7311321 Mad-DDa 38,"the logo for the band, ' s avatar",18,33,0.119667418,
E:\Project\Fake News Detection\images\real\2779.jpg,real,Dra CTT q73 Glg Tico5 * Midd-DDa S2 A211321,a woman carrying shopping bags in a mall,43,40,0.035141498,
E:\Project\Fake News Detection\images\real\278.jpg,real,Jna,"the voice contestant, who is the voice of the voice?????????????????",3,68,0.226075068,
E:\Project\Fake News Detection\images\real\2792.jpg,real,748633138 P Np B2 M12aJ-Da <2 A21321 IOTE fp,a person putting money into a box,44,33,0.074977696,
E:\Project\Fake News Detection\images\real\2805.jpg,real,"HYPERTENTION [JWERENESS BUD 2020 ""Roco lor Grace, Run for Health"" Joining hands with Lipid Society of Bangladesh (LSB) for Hypertension-Free Nation: Imedip Title SPONSOP M12aJ-Da A211321",the poster for the event,186,24,0.079219833,
E:\Project\Fake News Detection\images\real\2808.jpg,real,Mdad-DDa SU A21321,a man with a beard and glasses sitting in a chair,18,49,0.108455978,
E:\Project\Fake News Detection\images\real\2809.jpg,real,a11< fft wez Mdad-DDa S A211321 Gia ~aiapiwo,the logo of the school,44,22,0.122275598,
E:\Project\Fake News Detection\images\real\2811.jpg,real,M12aJ-Da <2 A21321,two men sitting in chairs talking to each other men,18,51,0.139275014,
E:\Project\Fake News Detection\images\real\2823.jpg,real,M2aJ-DDa A211321,a woman in a pink shirt and green scarf holding a yellow flower,16,63,-0.013221828,
E:\Project\Fake News Detection\images\real\283.jpg,real,Aote Aarong 831029 0ll4Q,a man holding a bag with an orange logo,24,39,0.135927945,
E:\Project\Fake News Detection\images\real\2831.jpg,real,A21321 Mdad-DDa SU 231321,a poster for the band,25,21,0.165453374,
E:\Project\Fake News Detection\images\real\2836.jpg,real,Mdad-DDa S A21321,a woman holding a gold bang with a red background,17,49,-0.00543144,
E:\Project\Fake News Detection\images\real\2841.jpg,real,M12aJ-Da <2 A21321,a building under a cloudy sky,18,29,0.07584779,
E:\Project\Fake News Detection\images\real\2852.jpg,real,Anstognr M12aJ-Da <2 A21321,a person holding a phone with the ins logo on it,27,48,0.074581414,
E:\Project\Fake News Detection\images\real\2859.jpg,real,Mdad-DDa SU A21321,a woman smiling and wearing a pink shirt,18,40,0.086037472,
E:\Project\Fake News Detection\images\real\2863.jpg,real,M2aJ-DDa 32 721321,a man with a shoulder pain,18,26,0.049196288,
E:\Project\Fake News Detection\images\real\2864.jpg,real,Wlold; @vaa ( 4q4 7rm*8 R3t 2020 qifo) cicgisicl: @lldlla M12aJ-Da A21321,a man speaking at a meeting in bangladesh,73,41,0.123688892,
E:\Project\Fake News Detection\images\real\2878.jpg,real,Mdad-DDa S A21321,a man with sunglasses and a suit,17,32,0.01882975,
E:\Project\Fake News Detection\images\real\2881.jpg,real,M12aJ-Da <2 A21321,a man in a red shirt is speaking into a microphone,18,50,0.102286741,
E:\Project\Fake News Detection\images\real\2891.jpg,real,cober Dbl1pgb The Flesh Of Poetry BONOLATA SEN Film By Masud Hasan Ujjal >bad Da A21321,"the cover of the book, the book of the dead",87,43,0.295091659,
E:\Project\Fake News Detection\images\real\2895.jpg,real,Mdad-DDa SU A211321,gold jewellery in the market,19,28,-0.040745355,
