image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\real\2449.jpg,real,"Workshop on Basics of Assessment & Crisis Management IJatc: 21 2026 Venue: Orchid Mecting Room, Ilealth Sector DAM Organized b ale Drug Treat May",two women sitting at a table with laptops,145,41,-0.052416775,
E:\Project\Fake News Detection\images\real\2463.jpg,real,,a group of people sitting around a table,0,40,,
E:\Project\Fake News Detection\images\real\2464.jpg,real,,a man in a canoe in the jungle,0,30,,
E:\Project\Fake News Detection\images\real\247.jpg,real,,a group of men standing around a table,0,38,,
E:\Project\Fake News Detection\images\real\2476.jpg,real,,a group of men standing around a microphone,0,43,,
E:\Project\Fake News Detection\images\real\2479.jpg,real,,a man in a suit holding a silver trophy,0,39,,
E:\Project\Fake News Detection\images\real\2486.jpg,real,ইনকিলব THEDAILYINOILAB,a person writing on a book with a pen,22,37,0.203244656,
E:\Project\Fake News Detection\images\real\2487.jpg,real,ইনকিলব THEDAILYINOILAB,a person writing on a book with a pen,22,37,0.203244656,
E:\Project\Fake News Detection\images\real\2490.jpg,real,ইনকিলব THEDAILYINOILAB,a person writing on a book with a pen,22,37,0.203244656,
E:\Project\Fake News Detection\images\real\2495.jpg,real,,a painting of a man with glasses and a white hat,0,48,,
E:\Project\Fake News Detection\images\real\2497.jpg,real,,a person ' s feet and toes,0,26,,
E:\Project\Fake News Detection\images\real\2498.jpg,real,সঝ {,a group of men standing next to each other men,4,46,0.024151601,
E:\Project\Fake News Detection\images\real\25.jpg,real,,apple tv and apple tv,0,21,,
E:\Project\Fake News Detection\images\real\2500.jpg,real,Saiciyand IIP Occupational Safety Board of Bangladesh (OSBP' Bangladesh Exxcellence Horklorce San,a group of people sitting at a table,97,36,0.040832594,
E:\Project\Fake News Detection\images\real\2509.jpg,real,কুমিল্লা বিশ্ববিদ্যালয়,the building is white and has a sign on it,23,42,0.060711779,
E:\Project\Fake News Detection\images\real\2526.jpg,real,সমিন] ক্তি ময়মনসিংহ জেগা,person addressing the event,25,27,0.111826889,
E:\Project\Fake News Detection\images\real\253.jpg,real,,a man standing at a podium in front of a crowd,0,46,,
E:\Project\Fake News Detection\images\real\2531.jpg,real,,person and person are the new face of the police,0,48,,
E:\Project\Fake News Detection\images\real\2533.jpg,real,,a small plant with white flowers in the middle of a garden,0,58,,
E:\Project\Fake News Detection\images\real\2538.jpg,real,,a group of people standing around a table,0,41,,
E:\Project\Fake News Detection\images\real\2540.jpg,real,,a group of men sitting in a row,0,31,,
E:\Project\Fake News Detection\images\real\2558.jpg,real,,a woman in a pink scarf and head scarf,0,38,,
E:\Project\Fake News Detection\images\real\2563.jpg,real,,a man in a suit and tie is sitting down,0,39,,
E:\Project\Fake News Detection\images\real\2580.jpg,real,2লকিলঁ 72 4 এর এরদোগান এগিয়ে যক্তির ইসজায সুবিধা দন লমান ১৩০,bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,60,104,0.145621449,
E:\Project\Fake News Detection\images\real\2581.jpg,real,,a group of people walking down a street,0,39,,
E:\Project\Fake News Detection\images\real\2585.jpg,real,2লকিলঁ 72 4 এর এরদোগান এগিয়ে যক্তির ইসজায সুবিধা দন লমান ১৩০,bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,60,104,0.145621449,
E:\Project\Fake News Detection\images\real\2587.jpg,real,টিভিতে আজকের খেলী,a soccer game on a tv screen,17,28,-0.007573905,
E:\Project\Fake News Detection\images\real\2588.jpg,real,2লকিলঁ 72 4 এর এরদোগান এগিয়ে যক্তির ইসজায সুবিধা দন লমান ১৩০,bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,60,104,0.145621449,
E:\Project\Fake News Detection\images\real\26.jpeg,real,,a group of men standing in front of a door,0,42,,
E:\Project\Fake News Detection\images\real\2609.jpg,real,2লকিলঁ 72 4 এর এরদোগান এগিয়ে যক্তির ইসজায সুবিধা দন লমান ১৩০,bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,60,104,0.145621449,
E:\Project\Fake News Detection\images\real\2611.jpg,real,৬,a woman with a rash on her back,1,31,0.055951916,
E:\Project\Fake News Detection\images\real\2618.jpg,real,,a man sleeping on a bed in front of a building,0,46,,
E:\Project\Fake News Detection\images\real\2619.jpg,real,2লকিলঁ 72 4 এর এরদোগান এগিয়ে যক্তির ইসজায সুবিধা দন লমান ১৩০,bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,60,104,0.145621449,
E:\Project\Fake News Detection\images\real\2635.jpg,real,,a woman sitting at a desk with a microphone,0,43,,
E:\Project\Fake News Detection\images\real\2639.jpg,real,,a man in military uniform speaking at a podium,0,46,,
E:\Project\Fake News Detection\images\real\264.jpg,real,,a body of water surrounded by trees,0,35,,
E:\Project\Fake News Detection\images\real\2641.jpg,real,([()111010 (|0[001010 ChatePT 0[|101010( !1110101 41101,the logo for the crypt company,55,30,0.076430216,
E:\Project\Fake News Detection\images\real\2648.jpg,real,` 0 9 Social Media 0,a person holding a phone with the app icon on it,20,48,0.100534186,
E:\Project\Fake News Detection\images\real\2653.jpg,real,WhatsApp Calls Status Pandy Chandna,a person holding a phone with the whatsap logo on it,35,52,0.411405474,
E:\Project\Fake News Detection\images\real\2654.jpg,real,Gmail,a person holding a phone with the google logo on it,5,51,0.333505958,
E:\Project\Fake News Detection\images\real\2659.jpg,real,,"the cover of the book, the world of the internet",0,48,,
E:\Project\Fake News Detection\images\real\2676.jpg,real,,google logo with the google logo in the background,0,50,,
E:\Project\Fake News Detection\images\real\2678.jpg,real,,a person dressed as a joker holding up a cell,0,45,,
E:\Project\Fake News Detection\images\real\2681.jpg,real,G Google Translate,google translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate translate,18,206,0.668669701,
E:\Project\Fake News Detection\images\real\2694.jpg,real,60 স৫ 50 40 30 129 110 20 100 90 10 80 70,a thermometer with the sun shining behind it,41,44,0.117290258,
E:\Project\Fake News Detection\images\real\2700.jpg,real,এহছানুল হক মিলন এমসি বিশেষ অতিথি পঙক প্রকাশক শাহে আলম এমপি 9 সমিতি ইশরাক হোসেন এমসি সভাসতি মো রেজাউল করিম বাদশা এমসি সভামতি বাংলাদেশ পূস্তক প্রকা মীর,a man standing in front of a screen with a microphone,149,53,0.019430064,
E:\Project\Fake News Detection\images\real\2701.jpg,real,NBON NIDEJAAGO,a woman in a white sari and a woman in a green sari,14,51,0.061138764,
E:\Project\Fake News Detection\images\real\2706.jpg,real,ঢাকার যেসব এলাকায় আজ মার্কেট বন্ধ,a woman carrying shopping bags in a mall,34,40,0.054914616,
E:\Project\Fake News Detection\images\real\2714.jpg,real,Lii [Baik,a large crowd of people walking around a fountain,9,49,0.06064599,
E:\Project\Fake News Detection\images\real\2717.jpg,real,প্রথমিক শিক্ষা অধিদপ্তর,the entrance to the directorate of primary education,23,52,0.27550891,
E:\Project\Fake News Detection\images\real\2726.jpg,real,,a silhouette of a person with a red background,0,46,,
E:\Project\Fake News Detection\images\real\273.jpg,real,,a man with long hair and beard wearing a blue shirt,0,51,,
E:\Project\Fake News Detection\images\real\2738.jpg,real,% Bluet,a finger pressing a button on a computer,7,40,0.087401621,
E:\Project\Fake News Detection\images\real\2742.jpg,real,জাতীয় বিহবিদ্যালয তীয,the entrance to the university of engineering in ahmedabad,22,58,0.195979983,
E:\Project\Fake News Detection\images\real\2754.jpg,real,,police officers in the office,0,29,,
E:\Project\Fake News Detection\images\real\2759.jpg,real,সিডি DHAKA [ g CORPORATION CITY,the logo of bangladesh ' s national bank,31,40,0.49736461,
E:\Project\Fake News Detection\images\real\2760.jpg,real,0,a red and white photo with the words ins ins ins ins ins ins ins ins ins ins ins ins ins,1,88,0.108507946,
E:\Project\Fake News Detection\images\real\2762.jpg,real,UPLOAD SPEED DOWNLOAD SPEED S0[r 10.58 40[0,a man holding a tablet with a speed indicator,43,45,0.270525664,
E:\Project\Fake News Detection\images\real\2763.jpg,real,প্রাথমিক শিক্ষা অধিদপ্তর ম্লানসন্মত জন্য,the logo of the school,40,22,0.091475517,
E:\Project\Fake News Detection\images\real\2776.jpg,real,,"the logo for the band, ' s avatar",0,33,,
E:\Project\Fake News Detection\images\real\2779.jpg,real,ঢাকার যেসব এলাকায় আজ মার্কেট বন্ধ,a woman carrying shopping bags in a mall,34,40,0.054914616,
E:\Project\Fake News Detection\images\real\278.jpg,real,)09,"the voice contestant, who is the voice of the voice?????????????????",3,68,0.206926674,
E:\Project\Fake News Detection\images\real\2792.jpg,real,B2 OTE 4 8633138 P,a person putting money into a box,18,33,0.146954626,
E:\Project\Fake News Detection\images\real\2805.jpg,real,[IIIIIEIIIISSIUII ণ020 Joining handswith Lipid Society of Bangladesh (LsB) Ulmedip for Hypertension-Free Nation: TITLESPONSOR,the poster for the event,125,24,0.007549341,
E:\Project\Fake News Detection\images\real\2808.jpg,real,,a man with a beard and glasses sitting in a chair,0,49,,
E:\Project\Fake News Detection\images\real\2809.jpg,real,প্রাথমিক শিক্ষা অধিদপ্তর মলানসম্মত জন্য,the logo of the school,39,22,0.09246254,
E:\Project\Fake News Detection\images\real\2811.jpg,real,,two men sitting in chairs talking to each other men,0,51,,
E:\Project\Fake News Detection\images\real\2823.jpg,real,,a woman in a pink shirt and green scarf holding a yellow flower,0,63,,
E:\Project\Fake News Detection\images\real\283.jpg,real,Poron9 ৩I৬9,a man holding a bag with an orange logo,11,39,0.090100914,
E:\Project\Fake News Detection\images\real\2831.jpg,real,,a poster for the band,0,21,,
E:\Project\Fake News Detection\images\real\2836.jpg,real,,a woman holding a gold bang with a red background,0,49,,
E:\Project\Fake News Detection\images\real\2841.jpg,real,,a building under a cloudy sky,0,29,,
E:\Project\Fake News Detection\images\real\2852.jpg,real,0,a person holding a phone with the ins logo on it,1,48,0.01274997,
E:\Project\Fake News Detection\images\real\2859.jpg,real,,a woman smiling and wearing a pink shirt,0,40,,
E:\Project\Fake News Detection\images\real\2863.jpg,real,,a man with a shoulder pain,0,26,,
E:\Project\Fake News Detection\images\real\2864.jpg,real,আতথি: সংগঠক জনাd রহমান ২০৫ আমর বপাটি) মজিশুর মঞজ,a man speaking at a meeting in bangladesh,48,41,0.239798993,
E:\Project\Fake News Detection\images\real\2878.jpg,real,,a man with sunglasses and a suit,0,32,,
E:\Project\Fake News Detection\images\real\2881.jpg,real,,a man in a red shirt is speaking into a microphone,0,50,,
E:\Project\Fake News Detection\images\real\2891.jpg,real,REI The Flesh 01 BONOLATA SEN A Film By Masud Hasan Ujjal,"the cover of the book, the book of the dead",57,43,0.288387299,
E:\Project\Fake News Detection\images\real\2895.jpg,real,,gold jewellery in the market,0,28,,
E:\Project\Fake News Detection\images\real\2897.jpg,real,Lii [Baik,a large crowd of people walking around a fountain,9,49,0.06064599,
E:\Project\Fake News Detection\images\real\2898.jpg,real,,the flag of the republic of the republic of the republic of the republic of the republic of the republic of the republic of the republic of the,0,143,,
E:\Project\Fake News Detection\images\real\2909.jpg,real,,a man sitting in front of a tv screen,0,37,,
E:\Project\Fake News Detection\images\real\2913.jpg,real,,a large crowd with a flag and a star,0,36,,
E:\Project\Fake News Detection\images\real\2920.jpg,real,8 সরকার্4 বাংলাচে,the bangladesh flag,17,19,0.270119429,
